model_name,biomarker_set,accuracy,precision,recall,f1,AUC,TP,FP,TN,FN
knn,semiz,0.9207650273224044,0.9341317365269461,0.896551724137931,0.9149560117302054,0.9782696329536625,156,11,181,18
decision_tree,zhao,0.9453551912568307,0.9277777777777778,0.9597701149425287,0.943502824858757,0.9626623369320738,167,13,179,7
logistic_regression,zhao,0.9480874316939891,0.9281767955801105,0.9655172413793104,0.9464788732394367,0.9892496506692211,168,13,179,6
neural_network,zhao,0.9563813813813813,0.9270998669560051,0.9883116883116884,0.9556208240247355,0.9565453497292404,172,14,178,2
xgboost,zhao,0.9398907103825137,0.9175824175824175,0.9597701149425287,0.9382022471910112,0.9826776056997151,167,15,177,7
knn,zhao,0.9508196721311475,0.9333333333333333,0.9655172413793104,0.9491525423728815,0.9907493806932661,168,12,180,6
decision_tree,ponti,0.9098360655737705,0.8983050847457628,0.9137931034482759,0.9059829059829059,0.9321242381521987,159,18,174,15
logistic_regression,ponti,0.9234972677595629,0.9195402298850575,0.9195402298850575,0.9195402298850575,0.9855237898935316,160,14,178,14
neural_network,ponti,0.9674174174174175,0.9418850434910807,0.9944444444444445,0.9665925696167632,0.9696612743981167,173,11,181,1
xgboost,ponti,0.9289617486338798,0.9157303370786517,0.9367816091954023,0.9261363636363636,0.9785519251560274,163,15,177,11
knn,ponti,0.912568306010929,0.9176470588235294,0.896551724137931,0.9069767441860465,0.9747624912759717,156,14,178,18
decision_tree,semiz,0.9316939890710383,0.907103825136612,0.9540229885057471,0.9299719887955182,0.926763878786127,166,17,175,8
logistic_regression,semiz,0.9344262295081968,0.9213483146067416,0.9425287356321839,0.9318181818181818,0.9850553980452716,164,14,178,10
neural_network,semiz,0.978078078078078,0.9562896825396825,1.0,0.9773829595743548,0.9788698421779086,174,8,184,0
xgboost,semiz,0.9453551912568307,0.9325842696629213,0.9540229885057471,0.9431818181818182,0.988285494175587,166,12,180,8
knn,semiz,0.9289617486338798,0.9352941176470588,0.9137931034482759,0.9244186046511628,0.9782725182244171,159,11,181,15
decision_tree,zhao,0.9344262295081968,0.9120879120879121,0.9540229885057471,0.9325842696629213,0.9607933380688799,166,16,176,8
logistic_regression,zhao,0.9480874316939891,0.9281767955801105,0.9655172413793104,0.9464788732394367,0.9904831150961183,168,13,179,6
neural_network,zhao,0.96996996996997,0.9455054302422724,0.9947368421052631,0.9687806687352968,0.9719702374396814,173,10,182,1
xgboost,zhao,0.9398907103825137,0.9175824175824175,0.9597701149425287,0.9382022471910112,0.9825752982612503,167,15,177,7
knn,zhao,0.9562841530054644,0.9340659340659341,0.9770114942528736,0.9550561797752809,0.9913642798072623,170,12,180,4
decision_tree,ponti,0.912568306010929,0.898876404494382,0.9195402298850575,0.9090909090909091,0.9258774556906875,160,18,174,14
logistic_regression,ponti,0.9262295081967213,0.9248554913294798,0.9195402298850575,0.9221902017291066,0.9830392138248175,160,13,179,14
neural_network,ponti,0.9588588588588589,0.928191856452726,0.9808080808080808,0.9524737733132618,0.961418787416499,171,12,180,3
xgboost,ponti,0.9262295081967213,0.9060773480662984,0.9425287356321839,0.923943661971831,0.9797138202259461,164,17,175,10
knn,ponti,0.9153005464480874,0.9181286549707602,0.9022988505747126,0.9101449275362319,0.9743341603406888,157,14,178,17
decision_tree,semiz,0.9262295081967213,0.9152542372881356,0.9310344827586207,0.923076923076923,0.9457125550449013,162,15,177,12
logistic_regression,semiz,0.9398907103825137,0.9269662921348315,0.9482758620689655,0.9375000000000001,0.9866028629224383,165,13,179,9
neural_network,semiz,0.9727477477477476,0.9684404558925019,0.9826086956521738,0.9741407159149095,0.9748159342788499,170,6,186,4
xgboost,semiz,0.9480874316939891,0.9234972677595629,0.9712643678160919,0.9467787114845938,0.9898138626795749,169,14,178,5
knn,semiz,0.9180327868852459,0.9444444444444444,0.8793103448275862,0.9107142857142858,0.974686454174798,153,9,183,21
decision_tree,zhao,0.953551912568306,0.9289617486338798,0.9770114942528736,0.9523809523809524,0.9565809947267327,170,13,179,4
logistic_regression,zhao,0.9508196721311475,0.9333333333333333,0.9655172413793104,0.9491525423728815,0.9871625852498109,168,12,180,6
neural_network,zhao,0.9561561561561561,0.9523057644110275,0.9619565217391305,0.9538102393865598,0.957258295194508,167,9,183,7
xgboost,zhao,0.9453551912568307,0.9230769230769231,0.9655172413793104,0.9438202247191013,0.9818733789812221,168,14,178,6
knn,zhao,0.9590163934426229,0.9344262295081968,0.9827586206896551,0.9579831932773109,0.990284375819399,171,12,180,3
decision_tree,ponti,0.9180327868852459,0.9090909090909091,0.9195402298850575,0.9142857142857144,0.9171556507218271,160,16,176,14
logistic_regression,ponti,0.9234972677595629,0.9244186046511628,0.9137931034482759,0.9190751445086706,0.9822152396260032,159,13,179,15
neural_network,ponti,0.9726726726726727,0.946347785491008,1.0,0.9715513887913458,0.9743676258382141,174,10,182,0
xgboost,ponti,0.9316939890710383,0.9116022099447514,0.9482758620689655,0.9295774647887324,0.9815131905978587,165,16,176,9
knn,ponti,0.9180327868852459,0.9235294117647059,0.9022988505747126,0.9127906976744186,0.9791252329434412,157,13,179,17
decision_tree,semiz,0.9426229508196722,0.9273743016759777,0.9540229885057471,0.9405099150141643,0.9387609597312256,166,13,179,8
logistic_regression,semiz,0.9344262295081968,0.9213483146067416,0.9425287356321839,0.9318181818181818,0.9906024124616802,164,14,178,10
neural_network,semiz,0.981081081081081,0.9663533834586466,0.99375,0.9791681092031723,0.9817647885739991,173,6,186,1
xgboost,semiz,0.9453551912568307,0.9230769230769231,0.9655172413793104,0.9438202247191013,0.989620560766394,168,14,178,6
knn,semiz,0.9234972677595629,0.9397590361445783,0.896551724137931,0.9176470588235294,0.9774137242616344,156,10,182,18
decision_tree,zhao,0.9371584699453552,0.9217877094972067,0.9482758620689655,0.9348441926345609,0.9459275059150898,165,14,178,9
logistic_regression,zhao,0.9508196721311475,0.9285714285714286,0.9712643678160919,0.949438202247191,0.9887789075870623,169,13,179,5
neural_network,zhao,0.96996996996997,0.9380239368474663,1.0,0.9671468855182468,0.972462153504353,174,11,181,0
xgboost,zhao,0.9453551912568307,0.9184782608695652,0.9712643678160919,0.9441340782122905,0.9814632320437274,169,15,177,5
knn,zhao,0.9562841530054644,0.9293478260869565,0.9827586206896551,0.9553072625698323,0.992315437566593,171,13,179,3
decision_tree,ponti,0.907103825136612,0.8888888888888888,0.9195402298850575,0.903954802259887,0.9308990294156253,160,20,172,14
logistic_regression,ponti,0.9316939890710383,0.9257142857142857,0.9310344827586207,0.9283667621776505,0.9814163318836308,162,13,179,12
neural_network,ponti,0.9615615615615616,0.9588137009189641,0.97,0.9618175769538755,0.963361068111455,168,8,184,6
xgboost,ponti,0.9371584699453552,0.9217877094972067,0.9482758620689655,0.9348441926345609,0.9799282602577124,165,14,178,9
knn,ponti,0.912568306010929,0.9176470588235294,0.896551724137931,0.9069767441860465,0.9787703850479584,156,14,178,18
decision_tree,semiz,0.907103825136612,0.8888888888888888,0.9195402298850575,0.903954802259887,0.9142601225099292,160,20,172,14
logistic_regression,semiz,0.9371584699453552,0.9265536723163842,0.9425287356321839,0.9344729344729344,0.9862306173863079,164,13,179,10
neural_network,semiz,0.9756006006006006,0.9615862573099415,0.9894736842105264,0.9751281866392224,0.9764992025518341,172,7,185,2
xgboost,semiz,0.9453551912568307,0.9277777777777778,0.9597701149425287,0.943502824858757,0.9892459982398062,167,13,179,7
knn,semiz,0.9207650273224044,0.9341317365269461,0.896551724137931,0.9149560117302054,0.9784618552503866,156,11,181,18
decision_tree,zhao,0.9371584699453552,0.9171270718232044,0.9540229885057471,0.9352112676056338,0.9465977742158083,166,15,177,8
logistic_regression,zhao,0.9562841530054644,0.9388888888888889,0.9712643678160919,0.9548022598870056,0.9878293331242499,169,11,181,5
neural_network,zhao,0.9699699699699698,0.9555211558307534,0.985,0.9691468917795383,0.9718642082032174,171,8,184,3
xgboost,zhao,0.9453551912568307,0.9230769230769231,0.9655172413793104,0.9438202247191013,0.9853024875264579,168,14,178,6
knn,zhao,0.9590163934426229,0.9344262295081968,0.9827586206896551,0.9579831932773109,0.9936535443400768,171,12,180,3
decision_tree,ponti,0.8934426229508197,0.8901734104046243,0.8850574712643678,0.8876080691642652,0.9475060301003605,154,19,173,20
logistic_regression,ponti,0.9234972677595629,0.9244186046511628,0.9137931034482759,0.9190751445086706,0.9856248392429574,159,13,179,15
neural_network,ponti,0.9592342342342342,0.9378081232492997,0.9815686274509805,0.9572388588114394,0.9604379598729444,171,12,180,3
xgboost,ponti,0.9371584699453552,0.912568306010929,0.9597701149425287,0.9355742296918768,0.9776491190268279,167,16,176,7
knn,ponti,0.9234972677595629,0.9244186046511628,0.9137931034482759,0.9190751445086706,0.9767751542403245,159,13,179,15
decision_tree,semiz,0.9234972677595629,0.8967391304347826,0.9482758620689655,0.9217877094972068,0.9274136105913598,165,19,173,9
logistic_regression,semiz,0.9371584699453552,0.9217877094972067,0.9482758620689655,0.9348441926345609,0.9873918543071944,165,14,178,9
neural_network,semiz,0.9834834834834834,0.9627847664031874,1.0,0.9807753235982976,0.9852480465870558,174,6,186,0
xgboost,semiz,0.953551912568306,0.9289617486338798,0.9770114942528736,0.9523809523809524,0.9876242408308187,170,13,179,4
knn,semiz,0.9262295081967213,0.9349112426035503,0.9080459770114943,0.9212827988338192,0.9728755252100839,158,11,181,16
decision_tree,zhao,0.9344262295081968,0.9120879120879121,0.9540229885057471,0.9325842696629213,0.9595742756476593,166,16,176,8
logistic_regression,zhao,0.9562841530054644,0.9388888888888889,0.9712643678160919,0.9548022598870056,0.9920855614973263,169,11,181,5
neural_network,zhao,0.9753753753753754,0.954780701754386,0.9933333333333334,0.9729117180841319,0.97676016457481,173,8,184,1
xgboost,zhao,0.9426229508196722,0.9226519337016574,0.9597701149425287,0.9408450704225353,0.9821188279205888,167,14,178,7
knn,zhao,0.953551912568306,0.9337016574585635,0.9712643678160919,0.952112676056338,0.9920350926056226,169,12,180,5
decision_tree,ponti,0.9098360655737705,0.8938547486033519,0.9195402298850575,0.9065155807365438,0.9034336102684917,160,19,173,14
logistic_regression,ponti,0.9289617486338798,0.9252873563218391,0.9252873563218391,0.9252873563218391,0.9827180677416241,161,13,179,13
neural_network,ponti,0.9457207207207208,0.9206883252626288,0.9679166666666668,0.9402810919274966,0.9491920368279063,168,14,178,6
xgboost,ponti,0.9207650273224044,0.9050279329608939,0.9310344827586207,0.9178470254957508,0.9780155425060947,162,17,175,12
knn,ponti,0.9180327868852459,0.9186046511627907,0.9080459770114943,0.9132947976878613,0.9779724710983965,158,14,178,16
decision_tree,semiz,0.9098360655737705,0.8983050847457628,0.9137931034482759,0.9059829059829059,0.9353565891873117,159,18,174,15
logistic_regression,semiz,0.9371584699453552,0.9217877094972067,0.9482758620689655,0.9348441926345609,0.9872700808393532,165,14,178,9
neural_network,semiz,0.9726726726726727,0.9573593073593074,0.9880952380952381,0.9718928333504493,0.9724047517557747,172,8,184,2
xgboost,semiz,0.9562841530054644,0.9340659340659341,0.9770114942528736,0.9550561797752809,0.9893907102314609,170,12,180,4
knn,semiz,0.907103825136612,0.926829268292683,0.8735632183908046,0.8994082840236686,0.981043880171686,152,12,180,22
decision_tree,zhao,0.9371584699453552,0.9217877094972067,0.9482758620689655,0.9348441926345609,0.9555999401355437,165,14,178,9
logistic_regression,zhao,0.9562841530054644,0.9438202247191011,0.9655172413793104,0.9545454545454545,0.9887505081777528,168,10,182,6
neural_network,zhao,0.9698948948948949,0.9470081453634084,0.99,0.9671465469695211,0.9718118817170674,172,9,183,2
xgboost,zhao,0.9453551912568307,0.9230769230769231,0.9655172413793104,0.9438202247191013,0.9826226948793917,168,14,178,6
knn,zhao,0.953551912568306,0.9337016574585635,0.9712643678160919,0.952112676056338,0.9878722097225386,169,12,180,5
decision_tree,ponti,0.9016393442622951,0.896551724137931,0.896551724137931,0.896551724137931,0.9153907011139015,156,18,174,18
logistic_regression,ponti,0.9289617486338798,0.9252873563218391,0.9252873563218391,0.9252873563218391,0.9823167266385147,161,13,179,13
neural_network,ponti,0.9593843843843844,0.9474206349206348,0.9679166666666668,0.9563874680306906,0.9571997702589808,169,10,182,5
xgboost,ponti,0.9344262295081968,0.9120879120879121,0.9540229885057471,0.9325842696629213,0.9786355469435964,166,16,176,8
knn,ponti,0.9180327868852459,0.9285714285714286,0.896551724137931,0.912280701754386,0.977040279229714,156,12,180,18
decision_tree,semiz,0.9289617486338798,0.9065934065934066,0.9482758620689655,0.9269662921348315,0.9395991005483086,165,17,175,9
logistic_regression,semiz,0.9398907103825137,0.9269662921348315,0.9482758620689655,0.9375000000000001,0.9887486820075324,165,13,179,9
neural_network,semiz,0.97012012012012,0.954920634920635,0.9863636363636363,0.9697903405390642,0.9716606399164617,171,8,184,3
xgboost,semiz,0.9453551912568307,0.9277777777777778,0.9597701149425287,0.943502824858757,0.9909236356926152,167,13,179,7
knn,semiz,0.907103825136612,0.9375,0.8620689655172413,0.8982035928143712,0.9708474443641807,150,10,182,24
decision_tree,zhao,0.9289617486338798,0.9252873563218391,0.9252873563218391,0.9252873563218391,0.9655791968403861,161,13,179,13
logistic_regression,zhao,0.953551912568306,0.9385474860335196,0.9655172413793104,0.9518413597733711,0.9873646717919163,168,11,181,6
neural_network,zhao,0.9671921921921921,0.9365226178190575,1.0,0.9663799505225652,0.9694753930280247,174,12,180,0
xgboost,zhao,0.9480874316939891,0.918918918918919,0.9770114942528736,0.947075208913649,0.9848960414585417,170,15,177,4
knn,zhao,0.9590163934426229,0.9392265193370166,0.9770114942528736,0.9577464788732395,0.9917166012199875,170,11,181,4
decision_tree,ponti,0.9098360655737705,0.8895027624309392,0.9252873563218391,0.9070422535211268,0.9253356671876156,161,20,172,13
logistic_regression,ponti,0.9262295081967213,0.9248554913294798,0.9195402298850575,0.9221902017291066,0.9861895438806867,160,13,179,14
neural_network,ponti,0.9672672672672672,0.9513782562466773,0.9838095238095239,0.9664726747653578,0.9682188900281006,171,9,183,3
xgboost,ponti,0.9316939890710383,0.9162011173184358,0.9425287356321839,0.9291784702549574,0.974590874570999,164,15,177,10
knn,ponti,0.9153005464480874,0.9230769230769231,0.896551724137931,0.9096209912536444,0.9755225071574639,156,13,179,18
decision_tree,semiz,0.9344262295081968,0.9213483146067416,0.9425287356321839,0.9318181818181818,0.9450416077515535,164,14,178,10
logistic_regression,semiz,0.9371584699453552,0.9265536723163842,0.9425287356321839,0.9344729344729344,0.9889095463266784,164,13,179,10
neural_network,semiz,0.9782282282282282,0.9652923976608185,0.9894736842105264,0.9761524290936056,0.9801608187134503,172,6,186,2
xgboost,semiz,0.9562841530054644,0.9340659340659341,0.9770114942528736,0.9550561797752809,0.9899087707695164,170,12,180,4
knn,semiz,0.9180327868852459,0.9390243902439024,0.8850574712643678,0.911242603550296,0.9829226819843196,154,10,182,20
decision_tree,zhao,0.9371584699453552,0.9081081081081082,0.9655172413793104,0.935933147632312,0.9529845317963881,168,17,175,6
logistic_regression,zhao,0.9480874316939891,0.9281767955801105,0.9655172413793104,0.9464788732394367,0.9891929118138483,168,13,179,6
neural_network,zhao,0.9646396396396396,0.9422170008354218,0.984572192513369,0.962160795855179,0.9673870421374291,171,10,182,3
xgboost,zhao,0.9480874316939891,0.9234972677595629,0.9712643678160919,0.9467787114845938,0.9863390143259995,169,14,178,5
knn,zhao,0.953551912568306,0.9337016574585635,0.9712643678160919,0.952112676056338,0.9925224156648305,169,12,180,5
decision_tree,ponti,0.9043715846994536,0.9064327485380117,0.8908045977011494,0.8985507246376812,0.8916394847412651,155,16,176,19
logistic_regression,ponti,0.9234972677595629,0.9244186046511628,0.9137931034482759,0.9190751445086706,0.9862228808987711,159,13,179,15
neural_network,ponti,0.9564564564564565,0.9264391984864121,0.9882352941176471,0.9549231034620028,0.9581742206451958,172,14,178,2
xgboost,ponti,0.9316939890710383,0.9116022099447514,0.9482758620689655,0.9295774647887324,0.9777801144728052,165,16,176,9
knn,ponti,0.912568306010929,0.9226190476190477,0.8908045977011494,0.9064327485380117,0.971881033333786,155,13,179,19
decision_tree,semiz,0.9426229508196722,0.9226519337016574,0.9597701149425287,0.9408450704225353,0.9222469659253715,167,14,178,7
logistic_regression,semiz,0.9398907103825137,0.9269662921348315,0.9482758620689655,0.9375000000000001,0.9903328596998742,165,13,179,9
neural_network,semiz,0.9781531531531531,0.9627579979360166,0.9947368421052631,0.9781724730940857,0.977921949481547,173,7,185,1
xgboost,semiz,0.953551912568306,0.9337016574585635,0.9712643678160919,0.952112676056338,0.9851561442214626,169,12,180,5
knn,semiz,0.907103825136612,0.9216867469879518,0.8793103448275862,0.9,0.9809262210289041,153,13,179,21
decision_tree,zhao,0.9344262295081968,0.907608695652174,0.9597701149425287,0.9329608938547486,0.9554425739594083,167,17,175,7
logistic_regression,zhao,0.9480874316939891,0.9281767955801105,0.9655172413793104,0.9464788732394367,0.9868732429023881,168,13,179,6
neural_network,zhao,0.9700450450450451,0.94724376114082,0.9861904761904763,0.9655923071677011,0.9716506681724073,172,9,183,2
xgboost,zhao,0.9453551912568307,0.9184782608695652,0.9712643678160919,0.9441340782122905,0.9869091877871868,169,15,177,5
knn,zhao,0.9562841530054644,0.9293478260869565,0.9827586206896551,0.9553072625698323,0.9921216437883105,171,13,179,3
decision_tree,ponti,0.9098360655737705,0.9028571428571428,0.9080459770114943,0.9054441260744985,0.9263488857941763,158,17,175,16
logistic_regression,ponti,0.9234972677595629,0.9244186046511628,0.9137931034482759,0.9190751445086706,0.9853335968147855,159,13,179,15
neural_network,ponti,0.9702702702702704,0.9364857162960878,1.0,0.965668202764977,0.9743231806556615,174,11,181,0
xgboost,ponti,0.9371584699453552,0.9171270718232044,0.9540229885057471,0.9352112676056338,0.9776794717532592,166,15,177,8
knn,ponti,0.912568306010929,0.9176470588235294,0.896551724137931,0.9069767441860465,0.9733136926712778,156,14,178,18
decision_tree,semiz,0.9098360655737705,0.8938547486033519,0.9195402298850575,0.9065155807365438,0.9211532065182174,160,19,173,14
logistic_regression,semiz,0.9371584699453552,0.9217877094972067,0.9482758620689655,0.9348441926345609,0.9878424182671474,165,14,178,9
neural_network,semiz,0.9756006006006006,0.9631182823659941,0.99,0.9759467803071807,0.975656692883103,172,7,185,2
xgboost,semiz,0.9508196721311475,0.9285714285714286,0.9712643678160919,0.949438202247191,0.9868898023929825,169,13,179,5
knn,semiz,0.9016393442622951,0.93125,0.8563218390804598,0.8922155688622754,0.9792552408032285,149,11,181,25
decision_tree,zhao,0.9426229508196722,0.9226519337016574,0.9597701149425287,0.9408450704225353,0.9523260571254288,167,14,178,7
logistic_regression,zhao,0.9480874316939891,0.9281767955801105,0.9655172413793104,0.9464788732394367,0.9887967682080113,168,13,179,6
neural_network,zhao,0.9644894894894895,0.9470835015928568,0.9821212121212121,0.9634802474888682,0.9636492747019064,171,10,182,3
xgboost,zhao,0.9371584699453552,0.912568306010929,0.9597701149425287,0.9355742296918768,0.9838013037348692,167,16,176,7
knn,zhao,0.9590163934426229,0.9392265193370166,0.9770114942528736,0.9577464788732395,0.9894886948376651,170,11,181,4
decision_tree,ponti,0.912568306010929,0.9127906976744186,0.9022988505747126,0.907514450867052,0.9171515552861461,157,15,177,17
logistic_regression,ponti,0.9262295081967213,0.9248554913294798,0.9195402298850575,0.9221902017291066,0.986824162324566,160,13,179,14
neural_network,ponti,0.9673423423423422,0.9507799219819681,0.9854219948849104,0.9673216078489911,0.9685132748751674,171,9,183,3
xgboost,ponti,0.9289617486338798,0.9065934065934066,0.9482758620689655,0.9269662921348315,0.9814655137417286,165,17,175,9
knn,ponti,0.9234972677595629,0.9244186046511628,0.9137931034482759,0.9190751445086706,0.9731786923605515,159,13,179,15
decision_tree,semiz,0.8989071038251366,0.8870056497175142,0.9022988505747126,0.8945868945868947,0.9579983837373796,157,20,172,17
logistic_regression,semiz,0.9398907103825137,0.9269662921348315,0.9482758620689655,0.9375000000000001,0.9834274836790315,165,13,179,9
neural_network,semiz,0.9728978978978977,0.9569737750172532,0.9949999999999999,0.9747619047619047,0.9727605779153766,173,9,183,1
xgboost,semiz,0.953551912568306,0.9337016574585635,0.9712643678160919,0.952112676056338,0.990650284742777,169,12,180,5
knn,semiz,0.9180327868852459,0.9235294117647059,0.9022988505747126,0.9127906976744186,0.9771948309576185,157,13,179,17
decision_tree,zhao,0.9289617486338798,0.8978494623655914,0.9597701149425287,0.9277777777777778,0.9483955041346682,167,19,173,7
logistic_regression,zhao,0.953551912568306,0.9337016574585635,0.9712643678160919,0.952112676056338,0.9908718535786614,169,12,180,5
neural_network,zhao,0.961861861861862,0.9354444870126658,0.9794711824123589,0.9562123620947152,0.9619049569281767,171,11,181,3
xgboost,zhao,0.9508196721311475,0.9239130434782609,0.9770114942528736,0.9497206703910613,0.9879471620217908,170,14,178,4
knn,zhao,0.953551912568306,0.9337016574585635,0.9712643678160919,0.952112676056338,0.9921644086728258,169,12,180,5
decision_tree,ponti,0.9016393442622951,0.8920454545454546,0.9022988505747126,0.8971428571428571,0.9278282356713727,157,19,173,17
logistic_regression,ponti,0.9262295081967213,0.9248554913294798,0.9195402298850575,0.9221902017291066,0.9844228159331134,160,13,179,14
neural_network,ponti,0.9535285285285285,0.9303535353535354,0.980952380952381,0.9534201571276629,0.9567279527094105,170,13,179,4
xgboost,ponti,0.9316939890710383,0.9162011173184358,0.9425287356321839,0.9291784702549574,0.9784108374210929,164,15,177,10
knn,ponti,0.9207650273224044,0.9239766081871345,0.9080459770114943,0.9159420289855073,0.9723948096098198,158,13,179,16
decision_tree,semiz,0.9289617486338798,0.9111111111111111,0.9425287356321839,0.9265536723163842,0.9372399727521549,164,16,176,10
logistic_regression,semiz,0.9371584699453552,0.9265536723163842,0.9425287356321839,0.9344729344729344,0.9857973548543724,164,13,179,10
neural_network,semiz,0.9783033033033032,0.9614297385620914,0.9947368421052631,0.9771370875297022,0.9798459048691248,173,7,185,1
xgboost,semiz,0.9508196721311475,0.9285714285714286,0.9712643678160919,0.949438202247191,0.9863376161484714,169,13,179,5
knn,semiz,0.9289617486338798,0.9457831325301205,0.9022988505747126,0.9235294117647058,0.9754969617168083,157,9,183,17
decision_tree,zhao,0.9453551912568307,0.9230769230769231,0.9655172413793104,0.9438202247191013,0.9516407077184941,168,14,178,6
logistic_regression,zhao,0.9480874316939891,0.9281767955801105,0.9655172413793104,0.9464788732394367,0.9908421243658154,168,13,179,6
neural_network,zhao,0.9617117117117117,0.9464582802818097,0.9727777777777777,0.9586872221771049,0.9634365386505479,169,9,183,5
xgboost,zhao,0.9508196721311475,0.9239130434782609,0.9770114942528736,0.9497206703910613,0.9865310446961859,170,14,178,4
knn,zhao,0.9508196721311475,0.9285714285714286,0.9712643678160919,0.949438202247191,0.9937051267875573,169,13,179,5
decision_tree,ponti,0.912568306010929,0.8901098901098901,0.9310344827586207,0.9101123595505618,0.9318377434399107,162,20,172,12
logistic_regression,ponti,0.9316939890710383,0.9257142857142857,0.9310344827586207,0.9283667621776505,0.9843761961479689,162,13,179,12
neural_network,ponti,0.9700450450450449,0.9576948666228853,0.9832167832167833,0.9698263306005241,0.9693611067295278,171,8,184,3
xgboost,ponti,0.9153005464480874,0.903954802259887,0.9195402298850575,0.9116809116809117,0.9806661534237587,160,17,175,14
knn,ponti,0.9180327868852459,0.9235294117647059,0.9022988505747126,0.9127906976744186,0.9775031137210182,157,13,179,17
decision_tree,semiz,0.8961748633879781,0.8777777777777778,0.9080459770114943,0.8926553672316384,0.9468678066859182,158,22,170,16
logistic_regression,semiz,0.9344262295081968,0.9213483146067416,0.9425287356321839,0.9318181818181818,0.9860430598001548,164,14,178,10
neural_network,semiz,0.9781531531531531,0.95387105154907,0.9944444444444445,0.973376995024054,0.9794819581003793,173,7,185,1
xgboost,semiz,0.953551912568306,0.9385474860335196,0.9655172413793104,0.9518413597733711,0.9878743604391825,168,11,181,6
knn,semiz,0.9153005464480874,0.9386503067484663,0.8793103448275862,0.9080118694362017,0.9783695085778419,153,10,182,21
decision_tree,zhao,0.9426229508196722,0.9226519337016574,0.9597701149425287,0.9408450704225353,0.9485163810983741,167,14,178,7
logistic_regression,zhao,0.953551912568306,0.9385474860335196,0.9655172413793104,0.9518413597733711,0.9870722986164162,168,11,181,6
neural_network,zhao,0.9781531531531531,0.9592606516290727,0.9944444444444445,0.9763113738975807,0.9796030672861334,173,7,185,1
xgboost,zhao,0.9398907103825137,0.9222222222222223,0.9540229885057471,0.9378531073446328,0.985066190152297,166,14,178,8
knn,zhao,0.9590163934426229,0.9392265193370166,0.9770114942528736,0.9577464788732395,0.9928415558460401,170,11,181,4
decision_tree,ponti,0.8879781420765027,0.88,0.8850574712643678,0.8825214899713467,0.8904819575801259,154,21,171,20
logistic_regression,ponti,0.9289617486338798,0.9252873563218391,0.9252873563218391,0.9252873563218391,0.9859509053897598,161,13,179,13
neural_network,ponti,0.9647897897897899,0.958316186886654,0.9739855072463769,0.9654091125531657,0.9648715079957508,169,8,184,5
xgboost,ponti,0.9289617486338798,0.9157303370786517,0.9367816091954023,0.9261363636363636,0.9795606150665714,163,15,177,11
knn,ponti,0.9262295081967213,0.9248554913294798,0.9195402298850575,0.9221902017291066,0.9731320236888156,160,13,179,14
decision_tree,semiz,0.9234972677595629,0.9101123595505618,0.9310344827586207,0.9204545454545454,0.9219857555262934,162,16,176,12
logistic_regression,semiz,0.9398907103825137,0.9318181818181818,0.9425287356321839,0.9371428571428572,0.9869527720768634,164,12,180,10
neural_network,semiz,0.980930930930931,0.9627089783281735,1.0,0.9800863363363364,0.9827380952380953,174,7,185,0
xgboost,semiz,0.953551912568306,0.9337016574585635,0.9712643678160919,0.952112676056338,0.9888832828964407,169,12,180,5
knn,semiz,0.9289617486338798,0.9352941176470588,0.9137931034482759,0.9244186046511628,0.9789811769005847,159,11,181,15
decision_tree,zhao,0.9316939890710383,0.907103825136612,0.9540229885057471,0.9299719887955182,0.9560571093136883,166,17,175,8
logistic_regression,zhao,0.9508196721311475,0.9333333333333333,0.9655172413793104,0.9491525423728815,0.9901148789935554,168,12,180,6
neural_network,zhao,0.9728228228228228,0.9451521082117058,0.9933333333333334,0.9681823685796352,0.9745980247822352,173,9,183,1
xgboost,zhao,0.9480874316939891,0.9234972677595629,0.9712643678160919,0.9467787114845938,0.9853038601069292,169,14,178,5
knn,zhao,0.9590163934426229,0.9344262295081968,0.9827586206896551,0.9579831932773109,0.991258003023999,171,12,180,3
decision_tree,ponti,0.907103825136612,0.8763440860215054,0.9367816091954023,0.9055555555555556,0.9222717700184806,163,23,169,11
logistic_regression,ponti,0.9289617486338798,0.9252873563218391,0.9252873563218391,0.9252873563218391,0.9831319534725107,161,13,179,13
neural_network,ponti,0.9674174174174175,0.9540389435126277,0.9746153846153846,0.9633912657596868,0.9673223121907333,170,8,184,4
xgboost,ponti,0.9289617486338798,0.9157303370786517,0.9367816091954023,0.9261363636363636,0.9745012986860251,163,15,177,11
knn,ponti,0.907103825136612,0.9166666666666666,0.8850574712643678,0.9005847953216374,0.9773703604425998,154,14,178,20
decision_tree,semiz,0.912568306010929,0.8944444444444445,0.9252873563218391,0.9096045197740114,0.9434473694534141,161,19,173,13
logistic_regression,semiz,0.9371584699453552,0.9265536723163842,0.9425287356321839,0.9344729344729344,0.9867197006257893,164,13,179,10
neural_network,semiz,0.9809309309309308,0.9637377534745957,1.0,0.9812284358424362,0.9806487993748224,174,7,185,0
xgboost,semiz,0.9508196721311475,0.9333333333333333,0.9655172413793104,0.9491525423728815,0.9904317137540822,168,12,180,6
knn,semiz,0.9098360655737705,0.9548387096774194,0.8505747126436781,0.8996960486322189,0.9790410495006083,148,7,185,26
decision_tree,zhao,0.9371584699453552,0.9081081081081082,0.9655172413793104,0.935933147632312,0.9608235890356633,168,17,175,6
